Name,Source,Condition,Condition augmented,proc_num#category,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Sc,Si,Sn,Ti,V,Zn,Zr
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7049, T7351",all_alloys.csv,T7351,T7351,11,0,0.87678911,0,0,0,0,0,0.001601441,0.015513963,0,0,0.001751576,0,0,0.02452207,0.001000901,0,0,0.001251126,0,0.00050045,0,0.077069362,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T73510/1",all_alloys.csv,T73510,T73510,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
7050,Introduction,T73510,T73510,11,0,0.893,0,0,0,0,0,0,0.023,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.062,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7175, T73511",all_alloys.csv,T73511,T73511,11,0,0.89785296,0,0,0,0,0,0.002302187,0.016015214,0,0,0.001000951,0,0,0.025023773,0.000500475,0,0,0.000750713,0,0.000500475,0,0.056053251,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T73510/1",all_alloys.csv,T73511,T73511,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
7050,Introduction,T73511,T73511,11,0,0.893,0,0,0,0,0,0,0.023,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.062,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T73511",all_alloys.csv,T73511,T73511,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7149, T73511",all_alloys.csv,T73511,T73511,11,0,0.878070746,0,0,0,0,0,0.001601041,0.015510082,0,0,0.00100065,0,0,0.024515935,0.00100065,0,0,0.000750488,0,0.000500325,0,0.077050083,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7049, T73511",all_alloys.csv,T73511,T73511,11,0,0.87678911,0,0,0,0,0,0.001601441,0.015513963,0,0,0.001751576,0,0,0.02452207,0.001000901,0,0,0.001251126,0,0.00050045,0,0.077069362,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T7352",all_alloys.csv,T7352,T7352,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
7049,Introduction,T7352,T7352,11,0,0.8814,0,0,0,0,0,0.0016,0.016,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0.077,0
7050,Light Alloys,T736,T736,11,0,0.88665,0,0,0,0,0,0.0004,0.023,0,0,0.0015,0,0,0.0225,0.001,0,0,0.0012,0,0.0006,0,0.062,0.00115
7010,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T73651,T73651,11,0,0.8909,0,0,0,0,0,0.0005,0.0175,0,0,0.0015,0,0,0.0235,0.001,0,0,0.0012,0,0.0006,0,0.062,0.0013
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7010,T73651,T73651,11,0,0.8909,0,0,0,0,0,0.0005,0.0175,0,0,0.0015,0,0,0.0235,0.001,0,0,0.0012,0,0.0006,0,0.062,0.0013
7050,Recent developments in advanced aircraft aluminium alloys,T73651,T73651,11,0,0.8888,0,0,0,0,0,0,0.023,0,0,0.0015,0,0,0.0225,0,0,0,0.0012,0,0,0,0.062,0.001
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7175, T74",all_alloys.csv,T74,T74,11,0,0.89785296,0,0,0,0,0,0.002302187,0.016015214,0,0,0.001000951,0,0,0.025023773,0.000500475,0,0,0.000750713,0,0.000500475,0,0.056053251,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T74",all_alloys.csv,T74,T74,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
7175,Introduction,T7451,T7451,11,0,0.9007,0,0,0,0,0,0.0023,0.016,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.056,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7040, T7451",all_alloys.csv,T7451,T7451,11,0,0.895716573,0,0,0,0,0,0.00020016,0.019015212,0,0,0.00065052,0,0,0.020516413,0.00020016,0,0,0.0005004,0,0.00030024,0,0.06204964,0.000850681
7050,Introduction,T7451,T7451,11,0,0.893,0,0,0,0,0,0,0.023,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.062,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7010, T7451",all_alloys.csv,T7451,T7451,11,0,0.892991145,0,0,0,0,0,0.000250138,0.01750963,0,0,0.000750413,0,0,0.023512932,0.000500275,0.000250138,0,0.00060033,0,0.000300165,0,0.062034119,0.001300715
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T7451",all_alloys.csv,T7451,T7451,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T74511",all_alloys.csv,T74511,T74511,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7175, T7452",all_alloys.csv,T7452,T7452,11,0,0.89785296,0,0,0,0,0,0.002302187,0.016015214,0,0,0.001000951,0,0,0.025023773,0.000500475,0,0,0.000750713,0,0.000500475,0,0.056053251,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T7452",all_alloys.csv,T7452,T7452,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7249, T7452",all_alloys.csv,T7452,T7452,11,0,0.880028017,0,0,0,0,0,0.001500901,0.016009606,0,0,0.00060036,0,0,0.022013208,0.0005003,0,0,0.0005003,0,0.00030018,0,0.078547128,0
7001,Aluminium Vol1,T75,T75,11,0,0.872,0,0,0,0,0,0.003,0.021,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.074,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T76",all_alloys.csv,T76,T76,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
7178,Introduction,T76,T76,11,0,0.8817,0,0,0,0,0,0.0023,0.02,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.068,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7475, T761",all_alloys.csv,T761,T761,11,0,0.901085706,0,0,0,0,0,0.002151398,0.015510082,0,0,0.00060039,0,0,0.022514635,0.000300195,0,0,0.000500325,0,0.000300195,0,0.057037074,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7475, T7651",all_alloys.csv,T7651,T7651,11,0,0.901085706,0,0,0,0,0,0.002151398,0.015510082,0,0,0.00060039,0,0,0.022514635,0.000300195,0,0,0.000500325,0,0.000300195,0,0.057037074,0
7475,Light Alloys,T7651,T7651,11,0,0.89945,0,0,0,0,0,0.00215,0.0155,0,0,0.0012,0,0,0.0225,0.0006,0,0,0.001,0,0.0006,0,0.057,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T7651",all_alloys.csv,T7651,T7651,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
7050,Introduction,T7651,T7651,11,0,0.893,0,0,0,0,0,0,0.023,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.062,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7010, T7651",all_alloys.csv,T7651,T7651,11,0,0.892991145,0,0,0,0,0,0.000250138,0.01750963,0,0,0.000750413,0,0,0.023512932,0.000500275,0.000250138,0,0.00060033,0,0.000300165,0,0.062034119,0.001300715
7085,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T7651,T7651,11,0,0.88955,0,0,0,0,0,0.0004,0.0165,0,0,0.0008,0,0,0.015,0.0004,0,0,0.0006,0,0.0006,0,0.075,0.00115
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7085,T7651,T7651,11,0,0.88955,0,0,0,0,0,0.0004,0.0165,0,0,0.0008,0,0,0.015,0.0004,0,0,0.0006,0,0.0006,0,0.075,0.00115
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T7651",all_alloys.csv,T7651,T7651,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
7178,Introduction,T7651,T7651,11,0,0.8817,0,0,0,0,0,0.0023,0.02,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0.068,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7449, T7651",all_alloys.csv,T7651,T7651,11,0,0.87656977,0,0,0,0,0,0,0.017511382,0,0,0.000750488,0,0,0.022514635,0.00100065,0,0,0.00060039,0,0,0,0.081052684,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T76510/1",all_alloys.csv,T76510,T76510,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7075, T76510/1",all_alloys.csv,T76511,T76511,11,0,0.893625538,0,0,0,0,0,0.002301611,0.016011208,0,0,0.002501751,0,0,0.025017512,0.001501051,0,0,0.002001401,0,0.0010007,0,0.056039227,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7050, T76511",all_alloys.csv,T76511,T76511,11,0,0.888888889,0,0,0,0,0,0.0002002,0.023023023,0,0,0.000750751,0,0,0.022522523,0.000500501,0,0,0.000600601,0,0.0003003,0,0.062062062,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7249, T76511",all_alloys.csv,T76511,T76511,11,0,0.880028017,0,0,0,0,0,0.001500901,0.016009606,0,0,0.00060036,0,0,0.022013208,0.0005003,0,0,0.0005003,0,0.00030018,0,0.078547128,0
Al-Cu-Li-Ag-Mg ALLOY,Al-Cu-Li-Ag-Mg,T773,T773,11,0.0037,0.9344,0,0,0,0,0,0,0.045,0,0,0.0003,0,0.0116,0.0036,0,0,0,0.0001,0,0,0,0,0.0013
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7150, T7751",all_alloys.csv,T7751,T7751,11,0,0.886886887,0,0,0,0,0,0.0002002,0.022022022,0,0,0.000750751,0,0,0.023523524,0.000500501,0,0,0.000600601,0,0.0003003,0,0.064064064,0.001151151
7150,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T7751,T7751,11,0,0.88465,0,0,0,0,0,0.0004,0.022,0,0,0.0015,0,0,0.0235,0.001,0,0,0.0012,0,0.0006,0,0.064,0.00115
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7150,T7751,T7751,11,0,0.88465,0,0,0,0,0,0.0004,0.022,0,0,0.0015,0,0,0.0235,0.001,0,0,0.0012,0,0.0006,0,0.064,0.00115
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7055, T7751",all_alloys.csv,T7751,T7751,11,0,0.872741831,0,0,0,0,0,0.00020017,0.023019567,0,0,0.000750638,0,0,0.02051744,0.000250213,0,0,0.000500425,0,0.000300255,0,0.080068058,0.001651404
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],7055,T7751,T7751,11,0,0.87085,0,0,0,0,0,0.0004,0.023,0,0,0.0015,0,0,0.0205,0.0005,0,0,0.001,0,0.0006,0,0.08,0.00165
7055,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T7751,T7751,11,0,0.87085,0,0,0,0,0,0.0004,0.023,0,0,0.0015,0,0,0.0205,0.0005,0,0,0.001,0,0.0006,0,0.08,0.00165
7055,Recent developments,T7751,T7751,11,0,0.87085,0,0,0,0,0,0.0004,0.023,0,0,0.0015,0,0,0.0205,0.0005,0,0,0.001,0,0.0006,0,0.08,0.00165
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7150, T77511",all_alloys.csv,T77511,T77511,11,0,0.886886887,0,0,0,0,0,0.0002002,0.022022022,0,0,0.000750751,0,0,0.023523524,0.000500501,0,0,0.000600601,0,0.0003003,0,0.064064064,0.001151151
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 7055, T77511",all_alloys.csv,T77511,T77511,11,0,0.872741831,0,0,0,0,0,0.00020017,0.023019567,0,0,0.000750638,0,0,0.02051744,0.000250213,0,0,0.000500425,0,0.000300255,0,0.080068058,0.001651404
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T8",all_alloys.csv,T8,T8,11,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
AA6016,Effects of Si on the aging,T8,T8,11,0,0.9774,0,0,0,0,0,0.001,0.002,0,0,0.005,0,0,0.0045,0.002,0,0,0.0081,0,0,0,0,0
AA6016,Effects of Si on the aging,T8,T8,11,0,0.9749,0,0,0,0,0,0.001,0.002,0,0,0.005,0,0,0.0045,0.002,0,0,0.0106,0,0,0,0,0
AA6016,Effects of Si on the aging,T8,T8,11,0,0.9716,0,0,0,0,0,0.001,0.002,0,0,0.005,0,0,0.0045,0.002,0,0,0.0139,0,0,0,0,0
P/M Al-Li-Zr,Factors Influencing Fracture Toughness and Other Properties of Aluminum - Lithium Alloys,T8,T8,11,0,0.9699,0,0,0,0,0,0,0,0,0,0.0007,0,0.0276,0,0,0,0,0.0004,0,0,0,0,0.0014
8090,Mechanisms influencing the cryogenic fracture-toughness behavior of aluminum-lithium alloys,T8,T8,11,0,0.9508,0,0,0,0,0,0,0.013,0,0,0.002,0,0.025,0.007,0,0,0,0.001,0,0,0,0,0.0012
2090,Observation of adiabatic shear bands formed by ballistic impact in aluminum-lithium alloys,T8,T8,11,0,0.9462,0,0,0,0,0,0,0.029,0,0,0,0,0.022,0.0015,0,0,0,0,0,0,0,0,0.0013
2199,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T8,T8,11,0,0.945699,0,1e-06,0,0,0,0,0.0245,0,0,0.0007,0,0.016,0.00225,0.003,0,0,0.0005,0,0.001,0,0.0055,0.00085
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],2199,T8,T8,11,0,0.945699,0,1e-06,0,0,0,0,0.0245,0,0,0.0007,0,0.016,0.00225,0.003,0,0,0.0005,0,0.001,0,0.0055,0.00085
2011,Introduction,T8,T8,11,0,0.945,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al-4Cu-1.5Mg reinforced with SiCw,Mechanical behavior of cast SiCp-reinforced A1-4.5%Cu-1.5%Mg alloy,T8,T8,11,0,0.945,0,0,0,0,0,0,0.04,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0
2199,Recent developments in advanced aircraft aluminium alloys,T8,T8,11,0,0.944849,0,1e-06,0,0,0,0,0.0245,0,0,0.0007,0,0.016,0.00225,0.003,0,0,0.0005,0,0.001,0,0.0055,0.0017
8091,Mechanisms influencing the cryogenic fracture-toughness behavior of aluminum-lithium alloys,T8,T8,11,0,0.9428,0,0,0,0,0,0,0.019,0,0,0.001,0,0.026,0.009,0,0,0,0.001,0,0,0,0,0.0012
2011,Aluminium Vol1,T8,T8,11,0,0.935,0,0,0.005,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Aluminium Vol1,T8,T8,11,0,0.934,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
2091,Mechanisms influencing the cryogenic fracture-toughness behavior of aluminum-lithium alloys,T8,T8,11,0,0.934,0,0,0,0,0,0,0.0215,0,0,0.003,0,0.02,0.015,0,0,0,0.002,0,0.001,0,0.0025,0.001
7005 No1,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T8,T8,11,0,0.932,0,0,0,0,0,0.0014,0,0,0,0.0012,0,0,0.0104,0.0022,0,0,0.0009,0,0,0,0.0507,0.0012
7039 No2,Thermomechanical treatments on high strength Al-Zn-Mg(-Cu) alloys,T8,T8,11,0,0.9251,0,0,0,0,0,0.0014,0,0,0,0.0014,0,0,0.0278,0.0023,0,0,0.0009,0,0,0,0.0401,0.001
Weldalite,Observation of adiabatic shear bands formed by ballistic impact in aluminum-lithium alloys,T8,T8,11,0.004,0.9236,0,0,0,0,0,0,0.054,0,0,0,0,0.013,0.004,0,0,0,0,0,0,0,0,0.0014
C912,Microstructure and properties of a new super-high-strength Al–Zn–Mg–Cu alloy C912,T8,T8,11,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
C912,Microstructure and properties of a new super-high-strength Al‰ÛÒZn‰ÛÒMg‰ÛÒCu alloy C912,T8,T8,11,0,0.861,0,0,0,0,0,0,0.025,0,0,0.0005,0,0,0.026,0,0,0,0.0005,0,0,0,0.087,0
6201,Aluminium Vol1,T81,T81,11,0,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.007,0,0,0,0,0
6063,Light Alloys,T81,T81,11,0,0.98075,0,0,0,0,0,0.001,0.001,0,0,0.0035,0,0,0.00675,0.001,0,0,0.004,0,0.001,0,0.001,0
6061,Aluminium Vol1,T81,T81,11,0,0.9795,0,0,0,0,0,0.002,0.0025,0,0,0,0,0,0.01,0,0,0,0.006,0,0,0,0,0
2090,Mechanisms influencing the cryogenic fracture-toughness behavior of aluminum-lithium alloys,T81,T81,11,0,0.949,0,0,0,0,0,0,0.0286,0,0,0.0002,0,0.0205,0.0001,0,0,0,0.0001,0,0.0002,0,0.0001,0.0012
2024,Aluminium Vol1,T81,T81,11,0,0.934,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
2219,Introduction,T81,T81,11,0,0.9334,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0.0006,0,0,0
2219,Aluminium Vol1,T81,T81,11,0,0.9315,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0,0.001,0,0.0015
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2024, T81",all_alloys.csv,T81,T81,11,0,0.927963982,0,0,0,0,0,0.00050025,0.043521761,0,0,0.002501251,0,0,0.015007504,0.006003002,0,0,0.002501251,0,0.000750375,0,0.001250625,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2219, T81",all_alloys.csv,T81,T81,11,0,0.927473848,0,0,0,0,0,0,0.06306622,0,0,0.001501577,0,0,0.000100105,0.003003153,0,0,0.001001051,0,0.000600631,0.001001051,0.000500526,0.001751839
6063,Light Alloys,T82,T82,11,0,0.98075,0,0,0,0,0,0.001,0.001,0,0,0.0035,0,0,0.00675,0.001,0,0,0.004,0,0.001,0,0.001,0
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],2098,T82,T82,11,0.00425,0.9332,0,0,0,0,0,0,0.035,0,0,0.0015,0,0.0105,0.00525,0.0035,0,0,0.0012,0,0.001,0,0.0035,0.0011
2098,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T82,T82,11,0.00425,0.9332,0,0,0,0,0,0,0.035,0,0,0.0015,0,0.0105,0.00525,0.0035,0,0,0.0012,0,0.001,0,0.0035,0.0011
2098,Recent developments in advanced aircraft aluminium alloys,T82,T82,11,0.00425,0.9332,0,0,0,0,0,0,0.035,0,0,0.0015,0,0.0105,0.00525,0.0035,0,0,0.0012,0,0.001,0,0.0035,0.0011
6063,Introduction,T83,T83,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Aluminium Vol1,T83,T83,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T83",all_alloys.csv,T83,T83,11,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
2090,Mechanisms influencing the cryogenic fracture-toughness behavior of aluminum-lithium alloys,T83,T83,11,0,0.949,0,0,0,0,0,0,0.0286,0,0,0.0002,0,0.0205,0.0001,0,0,0,0.0001,0,0.0002,0,0.0001,0.0012
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 2090, T83",all_alloys.csv,T83,T83,11,0,0.945208907,0,0,0,0,0,0.000250188,0.027020265,0,0,0.00060045,0,0.022516888,0.001250938,0.000250188,0,0,0.000500375,0,0.000750563,0,0.000500375,0.001150863
2090,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T83,T83,11,0,0.94115,0,0,0,0,0,0.0005,0.027,0,0,0.0012,0,0.0225,0.0025,0.0005,0,0,0.001,0,0.0015,0,0.001,0.00115
2090,Recent developments in advanced aircraft aluminium alloys,T83,T83,11,0,0.94115,0,0,0,0,0,0.0005,0.027,0,0,0.0012,0,0.0225,0.0025,0.0005,0,0,0.001,0,0.0015,0,0.001,0.00115
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],2090,T83,T83,11,0,0.94115,0,0,0,0,0,0.0005,0.027,0,0,0.0012,0,0.0225,0.0025,0.0005,0,0,0.001,0,0.0015,0,0.001,0.00115
2099,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T83,T83,11,0,0.935949,0,1e-06,0,0,0,0.003,0.027,0,0,0.0007,0,0.018,0.003,0.003,0,0,0.0005,0,0.001,0,0.007,0.00085
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],2099,T83,T83,11,0,0.935949,0,1e-06,0,0,0,0.003,0.027,0,0,0.0007,0,0.018,0.003,0.003,0,0,0.0005,0,0.001,0,0.007,0.00085
2099,Recent developments in advanced aircraft aluminium alloys,T83,T83,11,0,0.930599,0,1e-06,0,0,0,0.003,0.027,0,0,0.0007,0,0.018,0.0075,0.003,0,0,0.0005,0,0.001,0,0.007,0.0017
6063,Introduction,T831,T831,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Aluminium Vol1,T831,T831,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T831",all_alloys.csv,T831,T831,11,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
6063,Aluminium Vol1,T832,T832,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
6063,Introduction,T832,T832,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 6063, T832",all_alloys.csv,T832,T832,11,0,0.984992496,0,0,0,0,0,0.00050025,0.00050025,0,0,0.001750875,0,0,0.006753377,0.00050025,0,0,0.004002001,0,0.00050025,0,0.00050025,0
6063,Aluminium Vol1,T835,T835,11,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0
2050,RTO-AG-AVT-140,T84,T84,11,0.0045,0.9357,0,0,0,0,0,0.0005,0.0355,0,0,0.001,0,0.01,0.004,0.0035,0,0,0.0008,0,0.001,0,0.0025,0.001
2050,Recent developments,T84,T84,11,0.0045,0.9357,0,0,0,0,0,0.0005,0.0355,0,0,0.001,0,0.01,0.004,0.0035,0,0,0.0008,0,0.001,0,0.0025,0.001
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],2050,T84,T84,11,0.0045,0.9357,0,0,0,0,0,0.0005,0.0355,0,0,0.001,0,0.01,0.004,0.0035,0,0,0.0008,0,0.001,0,0.0025,0.001
2048,Light Alloys,T85,T85,11,0,0.941,0,0,0,0,0,0,0.033,0,0,0.002,0,0,0.015,0.004,0,0,0.0015,0,0.001,0,0.0025,0
"Wrought_Aluminium_Alloys_Data_utf-8,Aluminum, 8090, T851",all_alloys.csv,T851,T851,11,0,0.946710033,0,0,0,0,0,0.000500375,0.013009757,0,0,0.001501126,0,0.024518389,0.00950713,0.000500375,0,0,0.001000751,0,0.000500375,0,0.001250938,0.001000751
8090,RTO-AG-AVT-140 [Chapter 24 ‰ÛÒ MATERIALS REPLACEMENT FOR AGING AIRCRAFT],T851,T851,11,0,0.9415,0,0,0,0,0,0.001,0.013,0,0,0.003,0,0.0245,0.0095,0.001,0,0,0.002,0,0.001,0,0.0025,0.001
8090,Recent developments in advanced aircraft aluminium alloys,T851,T851,11,0,0.9415,0,0,0,0,0,0.001,0.013,0,0,0.003,0,0.0245,0.0095,0.001,0,0,0.002,0,0.001,0,0.0025,0.001
RTO-AG-AVT-140 [Chapter 24 – MATERIALS REPLACEMENT FOR AGING AIRCRAFT],8090,T851,T851,11,0,0.9415,0,0,0,0,0,0.001,0.013,0,0,0.003,0,0.0245,0.0095,0.001,0,0,0.002,0,0.001,0,0.0025,0.001
2124,Introduction,T851,T851,11,0,0.935,0,0,0,0,0,0,0.044,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
2024,Aluminium Vol1,T851,T851,11,0,0.934,0,0,0,0,0,0,0.045,0,0,0,0,0,0.015,0.006,0,0,0,0,0,0,0,0
2219,Introduction,T851,T851,11,0,0.9334,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0.0006,0,0,0
2219,Aluminium Vol1,T851,T851,11,0,0.9315,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0.003,0,0,0,0,0,0.001,0,0.0015
